Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
LKQ Corporation,LKQ,LKQ,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,10697918464.0
"Universal Health Services, Inc.",UHS,UHS,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,10659678208.0
CarMax Inc,KMX,KMX,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,10650649600.0
Eastman Chemical Company,EMN,EMN,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,10427311104.0
"Assurant, Inc.",AIZ,AIZ,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,10363579392.0
"EPAM Systems, Inc.",EPAM,EPAM,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,10248960000.0
Globe Life Inc.,GL,GL,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,10225311744.0
"Host Hotels & Resorts, Inc.",HST,HST,0.02,Real Estate,S&P 500,^GSPC,United States,NMS,503,10287493120.0
"BXP, Inc.",BXP,BXP,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,11288850432.0
"Franklin Resources, Inc.",BEN,BEN,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9940530176.0
Bunge Limited,BG,BG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,9858704384.0
"Walgreens Boots Alliance, Inc.",WBA,WBA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9736915968.0
"Interpublic Group of Companies,",IPG,IPG,0.02,Communication Services,S&P 500,^GSPC,United States,NYQ,503,9722412032.0
Bio-Techne Corp,TECH,TECH,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9466309632.0
A.O. Smith Corporation,AOS,AOS,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,9393972224.0
"Wynn Resorts, Limited",WYNN,WYNN,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,8855755776.0
The AES Corporation,AES,AES,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,8742144000.0
"Henry Schein, Inc.",HSIC,HSIC,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,8668795904.0
MGM Resorts International,MGM,MGM,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,8612217856.0
Charles River Laboratories Inte,CRL,CRL,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,8537067008.0
Albemarle Corporation,ALB,ALB,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,8512285184.0
"Dayforce, Inc.",DAY,DAY,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8292550144.0
"Hasbro, Inc.",HAS,HAS,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,8274188800.0
Paramount Global,PARA,PARA,0.02,Communication Services,S&P 500,^GSPC,United States,NMS,503,8257242112.0
Federal Realty Investment Trust,FRT,FRT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,8171568128.0
Norwegian Cruise Line Holdings ,NCLH,NCLH,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,8152181248.0
"MarketAxess Holdings, Inc.",MKTX,MKTX,0.02,Financial Services,S&P 500,^GSPC,United States,NMS,503,7991334912.0
Mosaic Company (The),MOS,MOS,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,7942491136.0
"Enphase Energy, Inc.",ENPH,ENPH,0.02,Technology,S&P 500,^GSPC,United States,NGM,503,7684642304.0
"Huntington Ingalls Industries, ",HII,HII,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7650344960.0
Generac Holdlings Inc.,GNRC,GNRC,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7615092224.0
"Match Group, Inc.",MTCH,MTCH,0.01,Communication Services,S&P 500,^GSPC,United States,NMS,503,7532903936.0
"Mohawk Industries, Inc.",MHK,MHK,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6942172160.0
"Lamb Weston Holdings, Inc.",LW,LW,0.01,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,6939484672.0
APA Corporation,APA,APA,0.01,Energy,S&P 500,^GSPC,United States,NMS,503,6931779072.0
Invesco Ltd,IVZ,IVZ,0.01,Financial Services,S&P 500,^GSPC,United States,NYQ,503,6691649536.0
Teleflex Incorporated,TFX,TFX,0.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,6318826496.0
BorgWarner Inc.,BWA,BWA,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6075041792.0
Celanese Corporation,CE,CE,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,5804435968.0
"Caesars Entertainment, Inc.",CZR,CZR,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,5645905920.0
FMC Corporation,FMC,FMC,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,5041079808.0
