Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
LKQ Corporation,LKQ,LKQ,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,10215428096.0
"Moderna, Inc.",MRNA,MRNA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9913013248.0
Nordson Corporation,NDSN,NDSN,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,9720518656.0
Bunge Limited,BG,BG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,9624260608.0
"BXP, Inc.",BXP,BXP,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,10321789952.0
Globe Life Inc.,GL,GL,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9517149184.0
"Walgreens Boots Alliance, Inc.",WBA,WBA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9261312000.0
"Assurant, Inc.",AIZ,AIZ,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9214158848.0
"Host Hotels & Resorts, Inc.",HST,HST,0.02,Real Estate,S&P 500,^GSPC,United States,NMS,503,9148251136.0
"Stanley Black & Decker, Inc.",SWK,SWK,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,9159467008.0
Viatris Inc.,VTRS,VTRS,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9083980800.0
"Franklin Resources, Inc.",BEN,BEN,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,8863465472.0
A.O. Smith Corporation,AOS,AOS,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,8703597568.0
"Interpublic Group of Companies,",IPG,IPG,0.02,Communication Services,S&P 500,^GSPC,United States,NYQ,503,8675268608.0
Eastman Chemical Company,EMN,EMN,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,8503629312.0
Bio-Techne Corp,TECH,TECH,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,8269583360.0
"EPAM Systems, Inc.",EPAM,EPAM,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8245929984.0
"Skyworks Solutions, Inc.",SWKS,SWKS,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,8197834240.0
"Dayforce, Inc.",DAY,DAY,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8109345280.0
"Henry Schein, Inc.",HSIC,HSIC,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,7985822720.0
"Lamb Weston Holdings, Inc.",LW,LW,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,7978698752.0
"MarketAxess Holdings, Inc.",MKTX,MKTX,0.02,Financial Services,S&P 500,^GSPC,United States,NMS,503,7837170176.0
Paramount Global,PARA,PARA,0.02,Communication Services,S&P 500,^GSPC,United States,NMS,503,7741127168.0
Federal Realty Investment Trust,FRT,FRT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,7478643712.0
The AES Corporation,AES,AES,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,7610221056.0
Mosaic Company (The),MOS,MOS,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,7470252544.0
MGM Resorts International,MGM,MGM,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,7509991424.0
"Hasbro, Inc.",HAS,HAS,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,7450499072.0
"Enphase Energy, Inc.",ENPH,ENPH,0.02,Technology,S&P 500,^GSPC,United States,NGM,503,7386582528.0
"Wynn Resorts, Limited",WYNN,WYNN,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,7211924480.0
"Huntington Ingalls Industries, ",HII,HII,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7192277504.0
"Match Group, Inc.",MTCH,MTCH,0.01,Communication Services,S&P 500,^GSPC,United States,NMS,503,6974447616.0
Albemarle Corporation,ALB,ALB,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,6835523072.0
Norwegian Cruise Line Holdings ,NCLH,NCLH,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6819147264.0
Generac Holdlings Inc.,GNRC,GNRC,0.01,Industrials,S&P 500,^GSPC,United States,NYQ,503,6596289024.0
Charles River Laboratories Inte,CRL,CRL,0.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,6584942080.0
"Mohawk Industries, Inc.",MHK,MHK,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6393908736.0
Invesco Ltd,IVZ,IVZ,0.01,Financial Services,S&P 500,^GSPC,United States,NYQ,503,5691995648.0
APA Corporation,APA,APA,0.01,Energy,S&P 500,^GSPC,United States,NMS,503,5446397440.0
"Caesars Entertainment, Inc.",CZR,CZR,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,5035308544.0
