Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
EISAI CO LTD,4523,4523.T,0.18,Healthcare,Nikkei 225,^N225,Japan,JPX,225,1204511703040.0
JFE HOLDINGS INC,5411,5411.T,0.19,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,1241955958784.0
M3 INC,2413,2413.T,0.18,Healthcare,Nikkei 225,^N225,Japan,JPX,225,1191702953984.0
DAI NIPPON PRINTING CO,7912,7912.T,0.15,Industrials,Nikkei 225,^N225,Japan,JPX,225,991345180672.0
KYOWA KIRIN CO LTD,4151,4151.T,0.17,Healthcare,Nikkei 225,^N225,Japan,JPX,225,1139897663488.0
YAMAHA MOTOR CO,7272,7272.T,0.18,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1170632867840.0
JAPAN AIRLINES CO LTD,9201,9201.T,0.17,Industrials,Nikkei 225,^N225,Japan,JPX,225,1127844937728.0
MITSUBISHI CHEMICAL GROUP CORP,4188,4188.T,0.17,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,1104229957632.0
CONCORDIA FINANCIAL GROUP LTD,7186,7186.T,0.17,Financial Services,Nikkei 225,^N225,Japan,JPX,225,1107816087552.0
EBARA CORP,6361,6361.T,0.17,Industrials,Nikkei 225,^N225,Japan,JPX,225,1101205340160.0
SHISEIDO COMPANY LIMITED,4911,4911.T,0.17,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,1134361313280.0
SCREEN HOLDINGS CO LTD,7735,7735.T,0.16,Technology,Nikkei 225,^N225,Japan,JPX,225,1060157521920.0
TOKYU CORP,9005,9005.T,0.15,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1002500784128.0
YASKAWA ELECTRIC CORP,6506,6506.T,0.16,Industrials,Nikkei 225,^N225,Japan,JPX,225,1047283564544.0
CHIBA BANK,8331,8331.T,0.15,Financial Services,Nikkei 225,^N225,Japan,JPX,225,1002017980416.0
RYOHIN KEIKAKU CO,7453,7453.T,0.16,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1033542959104.0
AGC INC,5201,5201.T,0.15,Industrials,Nikkei 225,^N225,Japan,JPX,225,983271669760.0
FUJI ELECTRIC CO. LTD.,6504,6504.T,0.14,Industrials,Nikkei 225,^N225,Japan,JPX,225,928810467328.0
RICOH CO,7752,7752.T,0.14,Industrials,Nikkei 225,^N225,Japan,JPX,225,924053405696.0
MINEBEA MITSUMI INC,6479,6479.T,0.14,Technology,Nikkei 225,^N225,Japan,JPX,225,898147024896.0
MEIJI HOLDINGS CO LTD,2269,2269.T,0.14,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,893943611392.0
SHIMIZU CORP,1803,1803.T,0.14,Industrials,Nikkei 225,^N225,Japan,JPX,225,932073242624.0
OMRON CORP,6645,6645.T,0.13,Technology,Nikkei 225,^N225,Japan,JPX,225,883275464704.0
SHIZUOKA FINANCIAL GROUP INC.,5831,5831.T,0.13,Financial Services,Nikkei 225,^N225,Japan,JPX,225,870616989696.0
DENTSU GROUP INC,4324,4324.T,0.13,Communication Services,Nikkei 225,^N225,Japan,JPX,225,869562908672.0
SUMITOMO METAL MINING CO,5713,5713.T,0.14,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,905919135744.0
HITACHI CONSTRUCTION MACHINERY,6305,6305.T,0.13,Industrials,Nikkei 225,^N225,Japan,JPX,225,850177884160.0
SEIKO EPSON CORP,6724,6724.T,0.12,Technology,Nikkei 225,^N225,Japan,JPX,225,789808152576.0
ISETAN MITSUKOSHI HOLDINGS LTD,3099,3099.T,0.13,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,830033559552.0
YOKOGAWA ELECTRIC CORP,6841,6841.T,0.12,Industrials,Nikkei 225,^N225,Japan,JPX,225,777004974080.0
KEISEI ELECTRIC RAILWAY CO,9009,9009.T,0.11,Industrials,Nikkei 225,^N225,Japan,JPX,225,721846206464.0
FUKUOKA FINANCIAL GROUP INC.,8354,8354.T,0.11,Financial Services,Nikkei 225,^N225,Japan,JPX,225,736994852864.0
KOBE STEEL,5406,5406.T,0.11,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,721451286528.0
NIPPON EXPRESS HLDGS INC,9147,9147.T,0.11,Industrials,Nikkei 225,^N225,Japan,JPX,225,706133688320.0
TOKYU FUDOSAN HOLDINGS CORPORAT,3289,3289.T,0.1,Real Estate,Nikkei 225,^N225,Japan,JPX,225,692824440832.0
TOTO LTD,5332,5332.T,0.1,Industrials,Nikkei 225,^N225,Japan,JPX,225,687781380096.0
SOJITZ CORPORATION,2768,2768.T,0.11,Industrials,Nikkei 225,^N225,Japan,JPX,225,703084560384.0
YAMATO HOLDINGS CO LTD,9064,9064.T,0.1,Industrials,Nikkei 225,^N225,Japan,JPX,225,644769054720.0
TOKYO ELEC POWER CO HLDGS INC,9501,9501.T,0.11,Utilities,Nikkei 225,^N225,Japan,JPX,225,696744607744.0
TOSOH CORP,4042,4042.T,0.1,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,663456382976.0
MITSUI CHEMICALS INC,4183,4183.T,0.1,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,645580521472.0
MAZDA MOTOR CORP,7261,7261.T,0.1,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,650836377600.0
RESONAC HOLDINGS CORPORATION,4004,4004.T,0.1,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,634525450240.0
MITSUBISHI MOTOR CORP,7211,7211.T,0.09,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,580493770752.0
SHARP CORP,6753,6753.T,0.09,Technology,Nikkei 225,^N225,Japan,JPX,225,623327969280.0
OJI HOLDINGS CORP,3861,3861.T,0.09,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,604517302272.0
NISSAN CHEMICAL CORPORATION,4021,4021.T,0.09,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,619535400960.0
KURARAY CO,3405,3405.T,0.09,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,624091725824.0
SAPPORO HOLDINGS LIMITED,2501,2501.T,0.09,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,607022481408.0
YAMAHA CORP,7951,7951.T,0.08,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,559537848320.0
SUMITOMO CHEMICAL COMPANY,4005,4005.T,0.09,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,597395505152.0
CYBER AGENT,4751,4751.T,0.09,Communication Services,Nikkei 225,^N225,Japan,JPX,225,583659421696.0
YOKOHAMA RUBBER CO,5101,5101.T,0.08,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,546046115840.0
CREDIT SAISON CO,8253,8253.T,0.08,Financial Services,Nikkei 225,^N225,Japan,JPX,225,545045807104.0
ODAKYU ELECTRIC RAILWAY CO,9007,9007.T,0.08,Industrials,Nikkei 225,^N225,Japan,JPX,225,526455898112.0
TOBU RAILWAY CO,9001,9001.T,0.08,Industrials,Nikkei 225,^N225,Japan,JPX,225,535987781632.0
NGK INSULATORS,5333,5333.T,0.08,Industrials,Nikkei 225,^N225,Japan,JPX,225,559508750336.0
NIKON CORP,7731,7731.T,0.08,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,544127123456.0
HASEKO CORPORATION,1808,1808.T,0.08,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,525609697280.0
TOKYO TATEMONO CO,8804,8804.T,0.08,Real Estate,Nikkei 225,^N225,Japan,JPX,225,497440686080.0
NISSHIN SEIFUN GROUP INC,2002,2002.T,0.08,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,502955638784.0
MARUI GROUP CO LTD,8252,8252.T,0.07,Financial Services,Nikkei 225,^N225,Japan,JPX,225,482702983168.0
J FRONT RETAILING CO LTD,3086,3086.T,0.07,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,487316422656.0
AMADA CO LTD,6113,6113.T,0.07,Industrials,Nikkei 225,^N225,Japan,JPX,225,478995644416.0
KEIO CORPORATION,9008,9008.T,0.07,Industrials,Nikkei 225,^N225,Japan,JPX,225,464594010112.0
NH FOODS LTD,2282,2282.T,0.07,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,471936827392.0
NICHIREI CORP,2871,2871.T,0.07,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,453019697152.0
TAIHEIYO CEMENT CORP,5233,5233.T,0.07,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,440175624192.0
JAPAN STEEL WORKS,5631,5631.T,0.07,Industrials,Nikkei 225,^N225,Japan,JPX,225,438754639872.0
SUMCO CORPORATION,3436,3436.T,0.06,Technology,Nikkei 225,^N225,Japan,JPX,225,416502218752.0
MERCARI INC,4385,4385.T,0.06,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,403426082816.0
FURUKAWA ELECTRIC CO,5801,5801.T,0.06,Industrials,Nikkei 225,^N225,Japan,JPX,225,411917025280.0
SUMITOMO HEAVY INDUSTRIES,6302,6302.T,0.06,Industrials,Nikkei 225,^N225,Japan,JPX,225,384335642624.0
JTEKT CORPORATION,6473,6473.T,0.06,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,390376095744.0
MITSUBISHI LOGISTICS CORP,9301,9301.T,0.05,Industrials,Nikkei 225,^N225,Japan,JPX,225,356373299200.0
COMSYS HOLDINGS CORP,1721,1721.T,0.06,Industrials,Nikkei 225,^N225,Japan,JPX,225,379998601216.0
DENA CO LTD,2432,2432.T,0.06,Industrials,Nikkei 225,^N225,Japan,JPX,225,375087431680.0
TAKASHIMAYA CO,8233,8233.T,0.06,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,374344351744.0
SOCIONEXT INC,6526,6526.T,0.05,Industrials,Nikkei 225,^N225,Japan,JPX,225,361090383872.0
MITSUBISHI MATERIALS CORP,5711,5711.T,0.05,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,332333711360.0
ALPS ALPINE CO LTD,6770,6770.T,0.05,Technology,Nikkei 225,^N225,Japan,JPX,225,320201719808.0
TAIYO YUDEN CO LTD,6976,6976.T,0.05,Technology,Nikkei 225,^N225,Japan,JPX,225,308901281792.0
NSK,6471,6471.T,0.05,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,319181160448.0
AOZORA BANK,8304,8304.T,0.05,Financial Services,Nikkei 225,^N225,Japan,JPX,225,298626187264.0
JGC HOLDINGS CORPORATION,1963,1963.T,0.04,Industrials,Nikkei 225,^N225,Japan,JPX,225,288563527680.0
NIPPON ELECTRIC GLASS,5214,5214.T,0.04,Technology,Nikkei 225,^N225,Japan,JPX,225,284926083072.0
DOWA HOLDINGS,5714,5714.T,0.04,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,284109701120.0
CASIO COMPUTER CO,6952,6952.T,0.04,Technology,Nikkei 225,^N225,Japan,JPX,225,282094141440.0
SUMITOMO PHARMA CO LTD,4506,4506.T,0.04,Healthcare,Nikkei 225,^N225,Japan,JPX,225,282473168896.0
NISSUI CORPORATION,1332,1332.T,0.04,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,275296813056.0
HINO MOTORS,7205,7205.T,0.04,Industrials,Nikkei 225,^N225,Japan,JPX,225,272212148224.0
TEIJIN LTD,3401,3401.T,0.04,Industrials,Nikkei 225,^N225,Japan,JPX,225,262810058752.0
KONICA MINOLTA INC,4902,4902.T,0.04,Industrials,Nikkei 225,^N225,Japan,JPX,225,261659738112.0
MITSUI MINING & SMELTING CO,5706,5706.T,0.04,Industrials,Nikkei 225,^N225,Japan,JPX,225,253433282560.0
GS YUASA CORP,6674,6674.T,0.04,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,250755006464.0
CITIZEN WATCH CO LTD,7762,7762.T,0.03,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,226798157824.0
OKUMA CORPORATION,6103,6103.T,0.03,Industrials,Nikkei 225,^N225,Japan,JPX,225,217201098752.0
UBE CORPORATION,4208,4208.T,0.03,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,222748540928.0
TOKAI CARBON CO,5301,5301.T,0.03,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,207602483200.0
TOKUYAMA CORP,4043,4043.T,0.03,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,208064364544.0
DENKA COMPANY LIMITED,4061,4061.T,0.03,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,189587193856.0
KANADEVIA CORPORATION,7004,7004.T,0.02,Industrials,Nikkei 225,^N225,Japan,JPX,225,162470559744.0
NTN CORP,6472,6472.T,0.02,Industrials,Nikkei 225,^N225,Japan,JPX,225,131985899520.0
SAP SE                        I,SAP,SAP.DE,13.28,Technology,DAX,^GDAXI,Germany,GER,40,277765062656.0
SIEMENS AG                    N,SIE,SIE.DE,8.52,Industrials,DAX,^GDAXI,Germany,GER,40,178181865472.0
Allianz SE                    v,ALV,ALV.DE,6.49,Financial Services,DAX,^GDAXI,Germany,GER,40,135727718400.0
Airbus SE                     A,AIR,AIR.DE,6.22,Industrials,DAX,^GDAXI,Netherlands,GER,40,130179883008.0
MUENCHENER RUECKVERS.-GES. AG V,MUV2,MUV2.DE,3.68,Financial Services,DAX,^GDAXI,Germany,GER,40,76992249856.0
Mercedes-Benz Group AG        N,MBG,MBG.DE,2.77,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,57995706368.0
Siemens Healthineers AG       N,SHL,SHL.DE,2.85,Healthcare,DAX,^GDAXI,Germany,GER,40,59611254784.0
RHEINMETALL AG                I,RHM,RHM.DE,2.82,Industrials,DAX,^GDAXI,Germany,GER,40,58960965632.0
VOLKSWAGEN AG                 V,VOW3,VOW3.DE,2.65,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,55349153792.0
BAYERISCHE MOTOREN WERKE AG   S,BMW,BMW.DE,2.44,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,51076222976.0
Dr. Ing. h.c. F. Porsche AG   I,P911,P911.DE,2.39,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,50009669632.0
DEUTSCHE POST AG              N,DHL,DHL.DE,2.35,Industrials,DAX,^GDAXI,Germany,GER,40,49135513600.0
DEUTSCHE BOERSE AG            N,DB1,DB1.DE,2.34,Financial Services,DAX,^GDAXI,Germany,GER,40,48953896960.0
BASF SE                       N,BAS,BAS.DE,2.24,Basic Materials,DAX,^GDAXI,Germany,GER,40,46884179968.0
Siemens Energy AG             N,ENR,ENR.DE,2.18,Industrials,DAX,^GDAXI,Germany,GER,40,45610057728.0
INFINEON TECHNOLOGIES AG      N,IFX,IFX.DE,2.12,Technology,DAX,^GDAXI,Germany,GER,40,44340334592.0
DEUTSCHE BANK AG              N,DBK,DBK.DE,1.99,Financial Services,DAX,^GDAXI,Germany,GER,40,41706373120.0
adidas AG                     N,ADS,ADS.DE,1.94,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,40477057024.0
E.ON SE                       N,EOAN,EOAN.DE,1.63,Utilities,DAX,^GDAXI,Germany,GER,40,34192152576.0
HANNOVER RUECK SE NA O.N.,HNR1,HNR1.DE,1.57,Financial Services,DAX,^GDAXI,Germany,GER,40,32766205952.0
Daimler Truck Holding AG      N,DTG,DTG.DE,1.58,Industrials,DAX,^GDAXI,Germany,GER,40,32955426816.0
BEIERSDORF AG                 I,BEI,BEI.DE,1.44,Consumer Defensive,DAX,^GDAXI,Germany,GER,40,30089248768.0
Heidelberg Materials AG       I,HEI,HEI.DE,1.48,Basic Materials,DAX,^GDAXI,Germany,GER,40,30891894784.0
Henkel AG & Co. KGaA          I,HEN3,HEN3.DE,1.42,Consumer Defensive,DAX,^GDAXI,Germany,GER,40,29603647488.0
Commerzbank AG                I,CBK,CBK.DE,1.34,Financial Services,DAX,^GDAXI,Germany,GER,40,27993749504.0
RWE AG                        I,RWE,RWE.DE,1.15,Utilities,DAX,^GDAXI,Germany,GER,40,24115324928.0
Bayer AG                      N,BAYN,BAYN.DE,1.1,Healthcare,DAX,^GDAXI,Germany,GER,40,23013281792.0
Fresenius SE & Co. KGaA       I,FRE,FRE.DE,1.05,Healthcare,DAX,^GDAXI,Germany,GER,40,22011301888.0
Vonovia SE                    N,VNA,VNA.DE,1.03,Real Estate,DAX,^GDAXI,Germany,GER,40,21608120320.0
MTU Aero Engines AG           N,MTX,MTX.DE,0.84,Industrials,DAX,^GDAXI,Germany,GER,40,17647609856.0
SARTORIUS AG                  V,SRT3,SRT3.DE,0.71,Healthcare,DAX,^GDAXI,Germany,GER,40,14830809088.0
CONTINENTAL AG                I,CON,CON.DE,0.66,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,13804413952.0
Symrise AG                    I,SY1,SY1.DE,0.63,Basic Materials,DAX,^GDAXI,Germany,GER,40,13155341312.0
Fresenius Medical Care AG     I,FME,FME.DE,0.61,Healthcare,DAX,^GDAXI,Germany,GER,40,12854423552.0
Porsche Automobil Holding SE  I,PAH3,PAH3.DE,0.57,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,11911049216.0
Brenntag SE                   N,BNR,BNR.DE,0.45,Basic Materials,DAX,^GDAXI,Germany,GER,40,9426872320.0
Zalando SE                    I,ZAL,ZAL.DE,0.39,Consumer Cyclical,DAX,^GDAXI,Germany,GER,40,8082032640.0
Qiagen N.V.                   A,QIA,QIA.DE,0.37,Healthcare,DAX,^GDAXI,Netherlands,GER,40,7759609344.0
KPN KON,KPN,KPN.AS,1.54,Communication Services,AEX-Index,^AEX,Netherlands,AMS,22,14696266752.0
ASR NEDERLAND,ASRNL,ASRNL.AS,1.15,Financial Services,AEX-Index,^AEX,Netherlands,AMS,22,10912935936.0
RELX,REN,REN.AS,8.61,Industrials,AEX-Index,^AEX,United Kingdom,AMS,22,81949188096.0
WOLTERS KLUWER,WKL,WKL.AS,3.48,Industrials,AEX-Index,^AEX,Netherlands,AMS,22,33114413056.0
UNILEVER PLC,UNA,UNA.AS,14.13,Consumer Defensive,AEX-Index,^AEX,United Kingdom,AMS,22,134495215616.0
JUST EAT TAKEAWAY.COM N.V.,TKWY,TKWY.AS,0.4,Consumer Cyclical,AEX-Index,^AEX,Netherlands,AMS,22,3852067584.0
IMCD,IMCD,IMCD.AS,0.82,Basic Materials,AEX-Index,^AEX,Netherlands,AMS,22,7779906560.0
GALAPAGOS,GLPG,GLPG.AS,0.17,Healthcare,AEX-Index,^AEX,Belgium,AMS,22,1613352832.0
NN GROUP,NN,NN.AS,1.39,Financial Services,AEX-Index,^AEX,Netherlands,AMS,22,13213617152.0
KONINKLIJKE AHOLD DELHAIZE N.V.,AD,AD.AS,3.28,Consumer Defensive,AEX-Index,^AEX,Netherlands,AMS,22,31244572672.0
ADYEN,ADYEN,ADYEN.AS,5.08,Technology,AEX-Index,^AEX,Netherlands,AMS,22,48387715072.0
ING GROEP N.V.,INGA,INGA.AS,5.94,Financial Services,AEX-Index,^AEX,Netherlands,AMS,22,56537063424.0
AKZO NOBEL,AKZA,AKZA.AS,1.12,Basic Materials,AEX-Index,^AEX,Netherlands,AMS,22,10656600064.0
AEGON,AGN,AGN.AS,1.0,Financial Services,AEX-Index,^AEX,Netherlands,AMS,22,9499293696.0
ABN AMRO BANK N.V.,ABN,ABN.AS,1.7,Financial Services,AEX-Index,^AEX,Netherlands,AMS,22,16167136256.0
KON.PHILIPS N.V.,PHIA,PHIA.AS,2.41,Healthcare,AEX-Index,^AEX,Netherlands,AMS,22,22981263360.0
HEINEKEN,HEIA,HEIA.AS,4.73,Consumer Defensive,AEX-Index,^AEX,Netherlands,AMS,22,45060591616.0
ASM International N.V.,ASM,ASM.AS,2.33,Technology,AEX-Index,^AEX,Netherlands,AMS,22,22152656896.0
ARCELORMITTAL SA,MT,MT.AS,2.34,Basic Materials,AEX-Index,^AEX,Luxembourg,AMS,22,22318606336.0
PROSUS,PRX,PRX.AS,10.58,Communication Services,AEX-Index,^AEX,Netherlands,AMS,22,100736196608.0
Randstad N.V.,RAND,RAND.AS,0.79,Industrials,AEX-Index,^AEX,Netherlands,AMS,22,7553020416.0
LVMH,MC,MC.PA,5.92,Consumer Cyclical,STOXX 50,^STOXX50E,France,PAR,50,308925956096.0
HERMES INTL,RMS,RMS.PA,5.12,Consumer Cyclical,STOXX 50,^STOXX50E,France,PAR,50,266755997696.0
L'OREAL,OR,OR.PA,3.76,Consumer Defensive,STOXX 50,^STOXX50E,France,PAR,50,195852058624.0
INDUSTRIA DE DISE...O TEXTIL S.,ITX,ITX.MC,2.67,Consumer Cyclical,STOXX 50,^STOXX50E,Spain,MCE,50,139434409984.0
SCHNEIDER ELECTRIC SE,SU,SU.PA,2.46,Industrials,STOXX 50,^STOXX50E,France,PAR,50,128485318656.0
SANOFI,SAN,SAN.PA,2.56,Healthcare,STOXX 50,^STOXX50E,France,PAR,50,133507334144.0
TOTALENERGIES,TTE,TTE.PA,2.45,Energy,STOXX 50,^STOXX50E,France,PAR,50,127602343936.0
SAFRAN,SAF,SAF.PA,2.01,Industrials,STOXX 50,^STOXX50E,France,PAR,50,104995422208.0
AIR LIQUIDE,AI,AI.PA,2.0,Basic Materials,STOXX 50,^STOXX50E,France,PAR,50,104534147072.0
AB INBEV,ABI,ABI.BR,2.17,Consumer Defensive,STOXX 50,^STOXX50E,Belgium,BRU,50,112959143936.0
ACCIONES IBERDROLA,IBE,IBE.MC,1.67,Utilities,STOXX 50,^STOXX50E,Spain,MCE,50,87294533632.0
AXA,CS,CS.PA,1.65,Financial Services,STOXX 50,^STOXX50E,France,PAR,50,85865611264.0
INTESA SANPAOLO,ISP,ISP.MI,1.65,Financial Services,STOXX 50,^STOXX50E,Italy,MIL,50,85794570240.0
FERRARI,RACE,RACE.MI,1.44,Consumer Cyclical,STOXX 50,^STOXX50E,Italy,MIL,50,75030929408.0
BNP PARIBAS ACT.A,BNP,BNP.PA,1.63,Financial Services,STOXX 50,^STOXX50E,France,PAR,50,85081202688.0
UNICREDIT,UCG,UCG.MI,1.57,Financial Services,STOXX 50,^STOXX50E,Italy,MIL,50,81745805312.0
ENEL,ENEL,ENEL.MI,1.37,Utilities,STOXX 50,^STOXX50E,Italy,MIL,50,71285293056.0
BANCO BILBAO VIZCAYA ARGENTARIA,BBVA,BBVA.MC,1.44,Financial Services,STOXX 50,^STOXX50E,Spain,MCE,50,74979966976.0
SAINT GOBAIN,SGO,SGO.PA,0.97,Industrials,STOXX 50,^STOXX50E,France,PAR,50,50580234240.0
DANONE,BN,BN.PA,0.89,Consumer Defensive,STOXX 50,^STOXX50E,France,PAR,50,46482370560.0
ENI,ENI,ENI.MI,0.8,Energy,STOXX 50,^STOXX50E,Italy,MIL,50,41660026880.0
Nordea Bank Abp,NDA-SE,NDA-SE.ST,9.61,Financial Services,STOXX 50,^STOXX50E,Finland,STO,50,501197111296.0
STELLANTIS NV,STLAP,STLAP.PA,0.63,Consumer Cyclical,STOXX 50,^STOXX50E,Netherlands,PAR,50,32693977088.0
KERING,KER,KER.PA,0.53,Consumer Cyclical,STOXX 50,^STOXX50E,France,PAR,50,27616100352.0
PERNOD RICARD,RI,RI.PA,0.48,Consumer Defensive,STOXX 50,^STOXX50E,France,PAR,50,25237342208.0
Nokia Corporation,NOKIA,NOKIA.HE,0.51,Technology,STOXX 50,^STOXX50E,Finland,HEL,50,26486927360.0
"CAIXABANK, S.A.",CABK,CABK.MC,6.24,Financial Services,IBEX 35,^IBEX,Spain,MCE,35,49446490112.0
"AENA, S.M.E., S.A.",AENA,AENA.MC,4.06,Industrials,IBEX 35,^IBEX,Spain,MCE,35,32190001152.0
"AMADEUS IT GROUP, S.A.",AMS,AMS.MC,3.81,Technology,IBEX 35,^IBEX,Spain,MCE,35,30174922752.0
FERROVIAL SE,FER,FER.MC,3.6,Industrials,IBEX 35,^IBEX,Netherlands,MCE,35,28528730112.0
"TELEFONICA,S.A.",TEF,TEF.MC,3.14,Communication Services,IBEX 35,^IBEX,Spain,MCE,35,24892551168.0
"NATURGY ENERGY GROUP, S.A.",NTGY,NTGY.MC,3.05,Utilities,IBEX 35,^IBEX,Spain,MCE,35,24152852480.0
ARCELORMITTAL SA,MTS,MTS.MC,2.81,Basic Materials,IBEX 35,^IBEX,Luxembourg,MCE,35,22272491520.0
"ENDESA,S.A.",ELE,ELE.MC,2.94,Utilities,IBEX 35,^IBEX,Spain,MCE,35,23298686976.0
"CELLNEX TELECOM, S.A.",CLNX,CLNX.MC,2.9,Real Estate,IBEX 35,^IBEX,Spain,MCE,35,22946895872.0
INTL CONSOLIDATED AIRLINES GROU,IAG,IAG.MC,2.01,Industrials,IBEX 35,^IBEX,United Kingdom,MCE,35,15890861056.0
BANCO DE SABADELL,SAB,SAB.MC,1.83,Financial Services,IBEX 35,^IBEX,Spain,MCE,35,14492886016.0
"ACS,ACTIVIDADES DE CONSTRUCCION",ACS,ACS.MC,1.7,Industrials,IBEX 35,^IBEX,Spain,MCE,35,13429866496.0
"REPSOL,  S.A.",REP,REP.MC,1.68,Energy,IBEX 35,^IBEX,Spain,MCE,35,13333315584.0
Non disponible,PUIG.MC,PUIG.MC,,Non disponible,IBEX 35,^IBEX,Non disponible,Non disponible,35,
"REDEIA CORPORACION, S.A.",RED,RED.MC,1.2,Utilities,IBEX 35,^IBEX,Spain,MCE,35,9527392256.0
"BANKINTER, S.A.",BKT,BKT.MC,1.16,Financial Services,IBEX 35,^IBEX,Spain,MCE,35,9193464832.0
"MAPFRE, S.A.",MAP,MAP.MC,1.08,Financial Services,IBEX 35,^IBEX,Spain,MCE,35,8582445568.0
"ACCIONA, S.A.",ANA,ANA.MC,0.83,Industrials,IBEX 35,^IBEX,Spain,MCE,35,6543796224.0
CORPORACI...N ACCIONA ENERG...A,ANE,ANE.MC,0.72,Utilities,IBEX 35,^IBEX,Spain,MCE,35,5724294656.0
GRIFOLS S.A.,GRF,GRF.MC,0.73,Healthcare,IBEX 35,^IBEX,Spain,MCE,35,5816528896.0
"MERLIN PROPERTIES SOCIMI, S.A.",MRL,MRL.MC,0.69,Real Estate,IBEX 35,^IBEX,Spain,MCE,35,5441316864.0
"INDRA SISTEMAS S.A., SERIE A",IDR,IDR.MC,0.56,Technology,IBEX 35,^IBEX,Spain,MCE,35,4457971200.0
"UNICAJA BANCO, S.A.",UNI,UNI.MC,0.56,Financial Services,IBEX 35,^IBEX,Spain,MCE,35,4424300032.0
"FLUIDRA, S.A.",FDR,FDR.MC,0.53,Industrials,IBEX 35,^IBEX,Spain,MCE,35,4180012544.0
COMPA...IA DE DISTRIBUCION INTE,LOG,LOG.MC,0.46,Industrials,IBEX 35,^IBEX,Spain,MCE,35,3640053760.0
"ENAGAS,S.A.",ENG,ENG.MC,0.42,Utilities,IBEX 35,^IBEX,Spain,MCE,35,3351745792.0
"INMOBILIARIA COLONIAL, SOCIMI S",COL,COL.MC,0.42,Real Estate,IBEX 35,^IBEX,Spain,MCE,35,3290684928.0
LABORATORIOS FARMACEUTICOS ROVI,ROVI,ROVI.MC,0.34,Healthcare,IBEX 35,^IBEX,Spain,MCE,35,2662331392.0
"ACERINOX, S.A.",ACX,ACX.MC,0.35,Basic Materials,IBEX 35,^IBEX,Spain,MCE,35,2793857024.0
"SACYR, S.A.",SCYR,SCYR.MC,0.32,Industrials,IBEX 35,^IBEX,Spain,MCE,35,2546071808.0
SOLARIA ENERGIA Y MEDIO AMBIENT,SLR,SLR.MC,0.12,Utilities,IBEX 35,^IBEX,Spain,MCE,35,919639360.0
COFINIMMO,COFB,COFB.BR,0.71,Real Estate,BEL 20,^BFX,Belgium,BRU,19,2341793792.0
